,approximate_spotted_by,health,spotted,shots_fired,FIRE,velocity,game_time,tick,steamid,name
51255,[],100,False,0,False,0.0,1157.4531,7325,76561198995880877,zont1x
51256,[],100,False,0,False,0.0,1157.4531,7325,76561198201620490,broky
51265,[],100,False,0,False,0.0,1157.4688,7326,76561198995880877,zont1x
51266,[],100,False,0,False,0.0,1157.4688,7326,76561198201620490,broky
51275,[],100,False,0,False,0.0,1157.4844,7327,76561198995880877,zont1x
51276,[],100,False,0,False,0.0,1157.4844,7327,76561198201620490,broky
51285,[],100,False,0,False,0.0,1157.5,7328,76561198995880877,zont1x
51286,[],100,False,0,False,0.0,1157.5,7328,76561198201620490,broky
51295,[],100,False,0,False,0.0,1157.5156,7329,76561198995880877,zont1x
51296,[],100,False,0,False,0.0,1157.5156,7329,76561198201620490,broky
51305,[],100,False,0,False,0.0,1157.5312,7330,76561198995880877,zont1x
51306,[],100,False,0,False,0.0,1157.5312,7330,76561198201620490,broky
51315,[],100,False,0,False,0.0,1157.5469,7331,76561198995880877,zont1x
51316,[],100,False,0,False,0.0,1157.5469,7331,76561198201620490,broky
51325,[],100,False,0,False,0.0,1157.5625,7332,76561198995880877,zont1x
51326,[],100,False,0,False,0.0,1157.5625,7332,76561198201620490,broky
51335,[],100,False,0,False,0.0,1157.5781,7333,76561198995880877,zont1x
51336,[],100,False,0,False,0.0,1157.5781,7333,76561198201620490,broky
51345,[],100,False,0,False,0.0,1157.5938,7334,76561198995880877,zont1x
51346,[],100,False,0,False,0.0,1157.5938,7334,76561198201620490,broky
51355,[],100,False,0,False,0.0,1157.6094,7335,76561198995880877,zont1x
51356,[],100,False,0,False,0.0,1157.6094,7335,76561198201620490,broky
51365,[],100,False,0,False,0.0,1157.625,7336,76561198995880877,zont1x
51366,[],100,False,0,False,0.0,1157.625,7336,76561198201620490,broky
51375,[],100,False,0,False,0.0,1157.6406,7337,76561198995880877,zont1x
51376,[],100,False,0,False,0.0,1157.6406,7337,76561198201620490,broky
51385,[],100,False,0,False,0.0,1157.6562,7338,76561198995880877,zont1x
51386,[],100,False,0,False,0.0,1157.6562,7338,76561198201620490,broky
51395,[],100,False,0,False,0.0,1157.6719,7339,76561198995880877,zont1x
51396,[],100,False,0,False,0.0,1157.6719,7339,76561198201620490,broky
51405,[],100,False,0,False,0.0,1157.6875,7340,76561198995880877,zont1x
51406,[],100,False,0,False,0.0,1157.6875,7340,76561198201620490,broky
51415,[],100,False,0,False,0.0,1157.7031,7341,76561198995880877,zont1x
51416,[],100,False,0,False,0.0,1157.7031,7341,76561198201620490,broky
51425,[],100,False,0,False,0.0,1157.7188,7342,76561198995880877,zont1x
51426,[],100,False,0,False,0.0,1157.7188,7342,76561198201620490,broky
51435,[],100,False,0,False,0.0,1157.7344,7343,76561198995880877,zont1x
51436,[],100,False,0,False,0.0,1157.7344,7343,76561198201620490,broky
51445,[],100,False,0,False,0.0,1157.75,7344,76561198995880877,zont1x
51446,[],100,False,0,False,0.0,1157.75,7344,76561198201620490,broky
51455,[],100,False,0,False,0.0,1157.7656,7345,76561198995880877,zont1x
51456,[],100,False,0,False,0.0,1157.7656,7345,76561198201620490,broky
51465,[],100,False,0,False,0.0,1157.7812,7346,76561198995880877,zont1x
51466,[],100,False,0,False,0.0,1157.7812,7346,76561198201620490,broky
51475,[],100,False,0,False,0.0,1157.7969,7347,76561198995880877,zont1x
51476,[],100,False,0,False,0.0,1157.7969,7347,76561198201620490,broky
51485,[],100,False,0,False,0.0,1157.8125,7348,76561198995880877,zont1x
51486,[],100,False,0,False,0.0,1157.8125,7348,76561198201620490,broky
51495,[],100,False,0,False,0.0,1157.8281,7349,76561198995880877,zont1x
51496,[],100,False,0,False,0.0,1157.8281,7349,76561198201620490,broky
51505,[],100,False,0,False,0.0,1157.8438,7350,76561198995880877,zont1x
51506,[],100,False,0,False,0.0,1157.8438,7350,76561198201620490,broky
51515,[],100,False,0,False,0.0,1157.8594,7351,76561198995880877,zont1x
51516,[],100,False,0,False,0.0,1157.8594,7351,76561198201620490,broky
51525,[],100,False,0,False,0.0,1157.875,7352,76561198995880877,zont1x
51526,[],100,False,0,False,0.0,1157.875,7352,76561198201620490,broky
51535,[],100,False,0,False,0.0,1157.8906,7353,76561198995880877,zont1x
51536,[],100,False,0,False,0.0,1157.8906,7353,76561198201620490,broky
51545,[],100,False,0,False,0.0,1157.9062,7354,76561198995880877,zont1x
51546,[],100,False,0,False,0.0,1157.9062,7354,76561198201620490,broky
51555,[],100,False,0,False,0.0,1157.9219,7355,76561198995880877,zont1x
51556,[],100,False,0,False,0.0,1157.9219,7355,76561198201620490,broky
51565,[],100,False,0,False,0.0,1157.9375,7356,76561198995880877,zont1x
51566,[],100,False,0,False,0.0,1157.9375,7356,76561198201620490,broky
51575,[],100,False,0,False,0.0,1157.9531,7357,76561198995880877,zont1x
51576,[],100,False,0,False,0.0,1157.9531,7357,76561198201620490,broky
51585,[],100,False,0,False,0.0,1157.9688,7358,76561198995880877,zont1x
51586,[],100,False,0,False,0.0,1157.9688,7358,76561198201620490,broky
51595,[],100,False,0,False,0.0,1157.9844,7359,76561198995880877,zont1x
51596,[],100,False,0,False,0.0,1157.9844,7359,76561198201620490,broky
51605,[],100,False,0,False,0.0,1158.0,7360,76561198995880877,zont1x
51606,[],100,False,0,False,0.0,1158.0,7360,76561198201620490,broky
51615,[],100,False,0,False,0.0,1158.0156,7361,76561198995880877,zont1x
51616,[],100,False,0,False,0.0,1158.0156,7361,76561198201620490,broky
51625,[],100,False,0,False,0.0,1158.0312,7362,76561198995880877,zont1x
51626,[],100,False,0,False,0.0,1158.0312,7362,76561198201620490,broky
51635,[],100,False,0,False,0.0,1158.0469,7363,76561198995880877,zont1x
51636,[],100,False,0,False,0.0,1158.0469,7363,76561198201620490,broky
51645,[],100,False,0,False,0.0,1158.0625,7364,76561198995880877,zont1x
51646,[],100,False,0,False,0.0,1158.0625,7364,76561198201620490,broky
51655,[],100,False,0,False,0.0,1158.0781,7365,76561198995880877,zont1x
51656,[],100,False,0,False,0.0,1158.0781,7365,76561198201620490,broky
51665,[],100,False,0,False,0.0,1158.0938,7366,76561198995880877,zont1x
51666,[],100,False,0,False,0.0,1158.0938,7366,76561198201620490,broky
51675,[],100,False,0,False,0.0,1158.1094,7367,76561198995880877,zont1x
51676,[],100,False,0,False,0.0,1158.1094,7367,76561198201620490,broky
51685,[],100,False,0,False,0.0,1158.125,7368,76561198995880877,zont1x
51686,[],100,False,0,False,0.0,1158.125,7368,76561198201620490,broky
51695,[],100,False,0,False,0.0,1158.1406,7369,76561198995880877,zont1x
51696,[],100,False,0,False,0.0,1158.1406,7369,76561198201620490,broky
51705,[],100,False,0,False,0.0,1158.1562,7370,76561198995880877,zont1x
51706,[],100,False,0,False,0.0,1158.1562,7370,76561198201620490,broky
51715,[],100,False,0,False,0.0,1158.1719,7371,76561198995880877,zont1x
51716,[],100,False,0,False,0.0,1158.1719,7371,76561198201620490,broky
51725,[],100,False,0,False,0.0,1158.1875,7372,76561198995880877,zont1x
51726,[],100,False,0,False,0.0,1158.1875,7372,76561198201620490,broky
51735,[],100,False,0,False,0.0,1158.2031,7373,76561198995880877,zont1x
51736,[],100,False,0,False,0.0,1158.2031,7373,76561198201620490,broky
51745,[],100,False,0,False,0.0,1158.2188,7374,76561198995880877,zont1x
51746,[],100,False,0,False,0.0,1158.2188,7374,76561198201620490,broky
51755,[],100,False,0,False,0.0,1158.2344,7375,76561198995880877,zont1x
51756,[],100,False,0,False,0.0,1158.2344,7375,76561198201620490,broky
51765,[],100,False,0,False,0.0,1158.25,7376,76561198995880877,zont1x
51766,[],100,False,0,False,0.0,1158.25,7376,76561198201620490,broky
51775,[],100,False,0,False,0.0,1158.2656,7377,76561198995880877,zont1x
51776,[],100,False,0,False,0.0,1158.2656,7377,76561198201620490,broky
51785,[],100,False,0,False,0.0,1158.2812,7378,76561198995880877,zont1x
51786,[],100,False,0,False,0.0,1158.2812,7378,76561198201620490,broky
51795,[],100,False,0,False,0.0,1158.2969,7379,76561198995880877,zont1x
51796,[],100,False,0,False,0.0,1158.2969,7379,76561198201620490,broky
51805,[],100,False,0,False,0.0,1158.3125,7380,76561198995880877,zont1x
51806,[],100,False,0,False,0.0,1158.3125,7380,76561198201620490,broky
51815,[],100,False,0,False,0.0,1158.3281,7381,76561198995880877,zont1x
51816,[],100,False,0,False,0.0,1158.3281,7381,76561198201620490,broky
51825,[],100,False,0,False,0.0,1158.3438,7382,76561198995880877,zont1x
51826,[],100,False,0,False,0.0,1158.3438,7382,76561198201620490,broky
51835,[],100,False,0,False,0.0,1158.3594,7383,76561198995880877,zont1x
51836,[],100,False,0,False,0.0,1158.3594,7383,76561198201620490,broky
51845,[],100,False,0,False,0.0,1158.375,7384,76561198995880877,zont1x
51846,[],100,False,0,False,0.0,1158.375,7384,76561198201620490,broky
51855,[],100,False,0,False,0.0,1158.3906,7385,76561198995880877,zont1x
51856,[],100,False,0,False,0.0,1158.3906,7385,76561198201620490,broky
51865,[],100,False,0,False,0.0,1158.4062,7386,76561198995880877,zont1x
51866,[],100,False,0,False,0.0,1158.4062,7386,76561198201620490,broky
51875,[],100,False,0,False,0.0,1158.4219,7387,76561198995880877,zont1x
51876,[],100,False,0,False,0.0,1158.4219,7387,76561198201620490,broky
51885,[],100,False,0,False,0.0,1158.4375,7388,76561198995880877,zont1x
51886,[],100,False,0,False,0.0,1158.4375,7388,76561198201620490,broky
51895,[],100,False,0,False,0.0,1158.4531,7389,76561198995880877,zont1x
51896,[],100,False,0,False,0.0,1158.4531,7389,76561198201620490,broky
51905,[],100,False,0,False,0.0,1158.4688,7390,76561198995880877,zont1x
51906,[],100,False,0,False,0.0,1158.4688,7390,76561198201620490,broky
51915,[],100,False,0,False,0.0,1158.4844,7391,76561198995880877,zont1x
51916,[],100,False,0,False,0.0,1158.4844,7391,76561198201620490,broky
51925,[],100,False,0,False,0.0,1158.5,7392,76561198995880877,zont1x
51926,[],100,False,0,False,0.0,1158.5,7392,76561198201620490,broky
51935,[],100,False,0,False,0.0,1158.5156,7393,76561198995880877,zont1x
51936,[],100,False,0,False,0.0,1158.5156,7393,76561198201620490,broky
51945,[],100,False,0,False,0.0,1158.5312,7394,76561198995880877,zont1x
51946,[],100,False,0,False,0.0,1158.5312,7394,76561198201620490,broky
51955,[],100,False,0,False,0.0,1158.5469,7395,76561198995880877,zont1x
51956,[],100,False,0,False,0.0,1158.5469,7395,76561198201620490,broky
51965,[],100,False,0,False,0.0,1158.5625,7396,76561198995880877,zont1x
51966,[],100,False,0,False,0.0,1158.5625,7396,76561198201620490,broky
51975,[],100,False,0,False,0.0,1158.5781,7397,76561198995880877,zont1x
51976,[],100,False,0,False,0.0,1158.5781,7397,76561198201620490,broky
51985,[],100,False,0,False,0.0,1158.5938,7398,76561198995880877,zont1x
51986,[],100,False,0,False,0.0,1158.5938,7398,76561198201620490,broky
51995,[],100,False,0,False,0.0,1158.6094,7399,76561198995880877,zont1x
51996,[],100,False,0,False,0.0,1158.6094,7399,76561198201620490,broky
52005,[],100,False,0,False,0.0,1158.625,7400,76561198995880877,zont1x
52006,[],100,False,0,False,0.0,1158.625,7400,76561198201620490,broky
52015,[],100,False,0,False,0.0,1158.6406,7401,76561198995880877,zont1x
52016,[],100,False,0,False,0.0,1158.6406,7401,76561198201620490,broky
52025,[],100,False,0,False,0.0,1158.6562,7402,76561198995880877,zont1x
52026,[],100,False,0,False,0.0,1158.6562,7402,76561198201620490,broky
52035,[],100,False,0,False,0.0,1158.6719,7403,76561198995880877,zont1x
52036,[],100,False,0,False,0.0,1158.6719,7403,76561198201620490,broky
52045,[],100,False,0,False,0.0,1158.6875,7404,76561198995880877,zont1x
52046,[],100,False,0,False,0.0,1158.6875,7404,76561198201620490,broky
52055,[],100,False,0,False,0.0,1158.7031,7405,76561198995880877,zont1x
52056,[],100,False,0,False,0.0,1158.7031,7405,76561198201620490,broky
52065,[],100,False,0,False,0.0,1158.7188,7406,76561198995880877,zont1x
52066,[],100,False,0,False,0.0,1158.7188,7406,76561198201620490,broky
52075,[],100,False,0,False,0.0,1158.7344,7407,76561198995880877,zont1x
52076,[],100,False,0,False,0.0,1158.7344,7407,76561198201620490,broky
52085,[],100,False,0,False,0.0,1158.75,7408,76561198995880877,zont1x
52086,[],100,False,0,False,0.0,1158.75,7408,76561198201620490,broky
52095,[],100,False,0,False,0.0,1158.7656,7409,76561198995880877,zont1x
52096,[],100,False,0,False,0.0,1158.7656,7409,76561198201620490,broky
52105,[],100,False,0,False,0.0,1158.7812,7410,76561198995880877,zont1x
52106,[],100,False,0,False,0.0,1158.7812,7410,76561198201620490,broky
52115,[],100,False,0,False,0.0,1158.7969,7411,76561198995880877,zont1x
52116,[],100,False,0,False,0.0,1158.7969,7411,76561198201620490,broky
52125,[],100,False,0,False,0.0,1158.8125,7412,76561198995880877,zont1x
52126,[],100,False,0,False,0.0,1158.8125,7412,76561198201620490,broky
52135,[],100,False,0,False,0.0,1158.8281,7413,76561198995880877,zont1x
52136,[],100,False,0,False,0.0,1158.8281,7413,76561198201620490,broky
52145,[],100,False,0,False,0.0,1158.8438,7414,76561198995880877,zont1x
52146,[],100,False,0,False,0.0,1158.8438,7414,76561198201620490,broky
52155,[],100,False,0,False,0.0,1158.8594,7415,76561198995880877,zont1x
52156,[],100,False,0,False,0.0,1158.8594,7415,76561198201620490,broky
52165,[],100,False,0,False,0.0,1158.875,7416,76561198995880877,zont1x
52166,[],100,False,0,False,0.0,1158.875,7416,76561198201620490,broky
52175,[],100,False,0,False,0.0,1158.8906,7417,76561198995880877,zont1x
52176,[],100,False,0,False,0.0,1158.8906,7417,76561198201620490,broky
52185,[],100,False,0,False,0.0,1158.9062,7418,76561198995880877,zont1x
52186,[],100,False,0,False,0.0,1158.9062,7418,76561198201620490,broky
52195,[],100,False,0,False,0.0,1158.9219,7419,76561198995880877,zont1x
52196,[],100,False,0,False,0.0,1158.9219,7419,76561198201620490,broky
52205,[],100,False,0,False,0.0,1158.9375,7420,76561198995880877,zont1x
52206,[],100,False,0,False,0.0,1158.9375,7420,76561198201620490,broky
52215,[],100,False,0,False,0.0,1158.9531,7421,76561198995880877,zont1x
52216,[],100,False,0,False,0.0,1158.9531,7421,76561198201620490,broky
52225,[],100,False,0,False,0.0,1158.9688,7422,76561198995880877,zont1x
52226,[],100,False,0,False,0.0,1158.9688,7422,76561198201620490,broky
52235,[],100,False,0,False,0.0,1158.9844,7423,76561198995880877,zont1x
52236,[],100,False,0,False,0.0,1158.9844,7423,76561198201620490,broky
52245,[],100,False,0,False,0.0,1159.0,7424,76561198995880877,zont1x
52246,[],100,False,0,False,0.0,1159.0,7424,76561198201620490,broky
52255,[],100,False,0,False,0.0,1159.0156,7425,76561198995880877,zont1x
52256,[],100,False,0,False,0.0,1159.0156,7425,76561198201620490,broky
52265,[],100,False,0,False,0.0,1159.0312,7426,76561198995880877,zont1x
52266,[],100,False,0,False,0.0,1159.0312,7426,76561198201620490,broky
52275,[],100,False,0,False,0.0,1159.0469,7427,76561198995880877,zont1x
52276,[],100,False,0,False,0.0,1159.0469,7427,76561198201620490,broky
52285,[],100,False,0,False,0.0,1159.0625,7428,76561198995880877,zont1x
52286,[],100,False,0,False,0.0,1159.0625,7428,76561198201620490,broky
52295,[],100,False,0,False,0.0,1159.0781,7429,76561198995880877,zont1x
52296,[],100,False,0,False,0.0,1159.0781,7429,76561198201620490,broky
52305,[],100,False,0,False,0.0,1159.0938,7430,76561198995880877,zont1x
52306,[],100,False,0,False,0.0,1159.0938,7430,76561198201620490,broky
52315,[],100,False,0,False,0.0,1159.1094,7431,76561198995880877,zont1x
52316,[],100,False,0,False,0.0,1159.1094,7431,76561198201620490,broky
52325,[],100,False,0,False,0.0,1159.125,7432,76561198995880877,zont1x
52326,[],100,False,0,False,0.0,1159.125,7432,76561198201620490,broky
52335,[],100,False,0,False,0.0,1159.1406,7433,76561198995880877,zont1x
52336,[],100,False,0,False,0.0,1159.1406,7433,76561198201620490,broky
52345,[],100,False,0,False,0.0,1159.1562,7434,76561198995880877,zont1x
52346,[],100,False,0,False,0.0,1159.1562,7434,76561198201620490,broky
52355,[],100,False,0,False,0.0,1159.1719,7435,76561198995880877,zont1x
52356,[],100,False,0,False,0.0,1159.1719,7435,76561198201620490,broky
52365,[],100,False,0,False,0.0,1159.1875,7436,76561198995880877,zont1x
52366,[],100,False,0,False,0.0,1159.1875,7436,76561198201620490,broky
52375,[],100,False,0,False,0.0,1159.2031,7437,76561198995880877,zont1x
52376,[],100,False,0,False,0.0,1159.2031,7437,76561198201620490,broky
52385,[],100,False,0,False,0.0,1159.2188,7438,76561198995880877,zont1x
52386,[],100,False,0,False,0.0,1159.2188,7438,76561198201620490,broky
52395,[],100,False,0,False,0.0,1159.2344,7439,76561198995880877,zont1x
52396,[],100,False,0,False,0.0,1159.2344,7439,76561198201620490,broky
52405,[],100,False,0,False,0.0,1159.25,7440,76561198995880877,zont1x
52406,[],100,False,0,False,0.0,1159.25,7440,76561198201620490,broky
52415,[],100,False,0,False,0.0,1159.2656,7441,76561198995880877,zont1x
52416,[],100,False,0,False,0.0,1159.2656,7441,76561198201620490,broky
52425,[],100,False,0,False,0.0,1159.2812,7442,76561198995880877,zont1x
52426,[],100,False,0,False,0.0,1159.2812,7442,76561198201620490,broky
52435,[],100,False,0,False,0.0,1159.2969,7443,76561198995880877,zont1x
52436,[],100,False,0,False,0.0,1159.2969,7443,76561198201620490,broky
52445,[],100,False,0,False,0.0,1159.3125,7444,76561198995880877,zont1x
52446,[],100,False,0,False,0.0,1159.3125,7444,76561198201620490,broky
52455,[],100,False,0,False,0.0,1159.3281,7445,76561198995880877,zont1x
52456,[],100,False,0,False,0.0,1159.3281,7445,76561198201620490,broky
52465,[],100,False,0,False,0.0,1159.3438,7446,76561198995880877,zont1x
52466,[],100,False,0,False,0.0,1159.3438,7446,76561198201620490,broky
52475,[],100,False,0,False,0.0,1159.3594,7447,76561198995880877,zont1x
52476,[],100,False,0,False,0.0,1159.3594,7447,76561198201620490,broky
52485,[],100,False,0,False,0.0,1159.375,7448,76561198995880877,zont1x
52486,[],100,False,0,False,0.0,1159.375,7448,76561198201620490,broky
52495,[],100,False,0,False,0.0,1159.3906,7449,76561198995880877,zont1x
52496,[],100,False,0,False,0.0,1159.3906,7449,76561198201620490,broky
52505,[],100,False,0,False,0.0,1159.4062,7450,76561198995880877,zont1x
52506,[],100,False,0,False,0.0,1159.4062,7450,76561198201620490,broky
52515,[],100,False,0,False,0.0,1159.4219,7451,76561198995880877,zont1x
52516,[],100,False,0,False,0.0,1159.4219,7451,76561198201620490,broky
52525,[],100,False,0,False,0.0,1159.4375,7452,76561198995880877,zont1x
52526,[],100,False,0,False,0.0,1159.4375,7452,76561198201620490,broky
52535,[],100,False,0,False,0.0,1159.4531,7453,76561198995880877,zont1x
52536,[],100,False,0,False,0.0,1159.4531,7453,76561198201620490,broky
52545,[],100,False,0,False,0.0,1159.4688,7454,76561198995880877,zont1x
52546,[],100,False,0,False,0.0,1159.4688,7454,76561198201620490,broky
52555,[],100,False,0,False,0.0,1159.4844,7455,76561198995880877,zont1x
52556,[],100,False,0,False,0.0,1159.4844,7455,76561198201620490,broky
52565,[],100,False,0,False,0.0,1159.5,7456,76561198995880877,zont1x
